token_id,image,head,eyes,core,clothing,weapon
3873,https://assets.otherside.xyz/kodas/daba4880dcc4bb05c37ab44318d6384ed9eee91a3cfd4a39160aa8929af208d7.png,Creepy Crawly,Third Eye,Patches,Thorny Armor,
3874,https://assets.otherside.xyz/kodas/c11b9ef6d5642955d369440c9ceedb7675b2c9d187df30da0669bed6dc781257.png,Sunkissed,Amphiboid,Lava Lamp,Gutterplate,
3875,https://assets.otherside.xyz/kodas/ddd41821319b53d36c49051cc24b8761061009424154dec0a3b0d1be689df9f0.png,Winged Fiend,Harpy,8 Knit,Cloak Of Knowing,Glimmer Staff
3877,https://assets.otherside.xyz/kodas/69a3d8dd547393932d612db58b0c125151e8887151c7c17a73ed606093eba8c4.png,Devils Advocate,Speechless,Magma Runes,,
3879,https://assets.otherside.xyz/kodas/4bd8f88d3051d528f710c7c700227cff84e2ca5ada0b2c7176a8061a549dea51.png,John Doe,Genis Gaze,Spirit Wisps,,
3880,https://assets.otherside.xyz/kodas/51c81e8c7a3d43b3c7d8f74cc88226ae3a5ea73b2b242eb0f7b05fe6cc94364b.png,Keep It Chill,Mycology Eyes,Spotty,Pluma Pauldrons,
3881,https://assets.otherside.xyz/kodas/f08b65286d7e401383bd504502b17eddfd0e974bd3abd8fd818b40a27569760c.png,Dawn Disc,Jungle Gem,Woodland Guardian,Glutton Cape,The Tenderizer
3882,https://assets.otherside.xyz/kodas/96403b01be991329c58dfe61e20924b38e2000133b1b08a7a6500f0acecba684.png,Manta Ray,Coin Slots,Vivarium,Cauldron Complete,
3883,https://assets.otherside.xyz/kodas/b95ca9a3ab654fe12de795546e9007b1be91abd05813f17711dfdeec86b81426.png,Arachnid,Sewed Wide Shut,Grey Matter,Ravenmore Armor,
3884,https://assets.otherside.xyz/kodas/629e6f3de28266563020e1a0f82e529f5e5f2617ddd3b5260e7f73d2fde17086.png,Stubborn Ox,Gemini Gaze,Bubble And Toil,Classic Mail Armor,
3885,https://assets.otherside.xyz/kodas/75bac35e1535b5078a98c1d002f9265018b5569d0cbad6f654403b3aa15ec896.png,Sluggy,Villainous,Spotty,Travel Outfit,Highwind Wand
3886,https://assets.otherside.xyz/kodas/4917540aa1accfaf5b865efd7e869a1c45841225fd8411d756b9de91795cd529.png,Swordfish,Afraid,Islander,Travel Outfit,
3887,https://assets.otherside.xyz/kodas/bae1a7bb3c0716abc8eaa8e11b34b0f0806b309a69e202c6434153215ef9ea53.png,Aqua Elf,Wormy,Candy,,
3888,https://assets.otherside.xyz/kodas/3cb20aadd246e8f431867c5e3d8a08b4e5f953f3bbc2bc5e52fa7a41494d7287.png,Dawn Disc,Twins,Onyx Doom,Ape Cape,
3889,https://assets.otherside.xyz/kodas/99116d0ad25485466e8c310dbf44d7c1f15aa5e74d51369f2d362b481a63d037.png,Twisty Horn,Speechless,All Bite,Terra Light Armor,
3890,https://assets.otherside.xyz/kodas/2a40e8a68df9ef75eb1a84882735c56e7cbb4f3c5ed665bcef12a363c21b7d2d.png,Arachnid,Tripartite,Zebro,Butchers Belt,Gaze of Mysterius
3891,https://assets.otherside.xyz/kodas/7a0ab61d01e650f1cf46013f830f568c35f25be49f487af8441e430ceb092e07.png,John Doe,Cutie Pies,Tide Roller,Ice Crystal Armor,
3892,https://assets.otherside.xyz/kodas/e678bed01bc988a6153eaa9132f295cabf0c06994829d7d5273707ddff2d6aa1.png,Stubborn Ox,Release Me,Bubble And Toil,Belt Of All Seeing,
3893,https://assets.otherside.xyz/kodas/06d0f1b47a980f69171cbdf052e5211923fb7aa32201e596ac61cbd0d9a857c0.png,Stubborn Ox,Maze,Koda Bear,Malachite Armor,
3894,https://assets.otherside.xyz/kodas/d48bf8d4b9a9ef39850df713df70cae071e365140dce297cfcdf1c5400e127b1.png,Blue Crown,Snake Eyes,Skeletron,,
3895,https://assets.otherside.xyz/kodas/aa0182464d4cd93f0db220384cc38ac595d1ce5fc06e5f7c0192c923877f2a8c.png,Infinite Vision,Crag Glow,Lava Lamp,Organic Armor,
3896,https://assets.otherside.xyz/kodas/6b27bd377b19d138b2fa4bfedea4955d17d4132879749a9f4c14ae1e85126426.png,All Ears,Worry Wart,Fuschiacron,Coastal Scavenger,Absentia Club
3897,https://assets.otherside.xyz/kodas/fac2534dd29bd99305aa2756a12e19bcb31167e9b565299681a13164ac8b97ca.png,Arachnid,Bone Sneak,Spirit Wisps,Cloak Of Knowing,
3898,https://assets.otherside.xyz/kodas/afdd494a7a6a6d3aa1fde1e64295cb7a200b295850fd46fb78b763b74e57af6a.png,Bleached Horns,Ocular Drive,Stone Hole Jackson,,Fungus Whip
3899,https://assets.otherside.xyz/kodas/6bd92cc8afed5fc3e54affd9d52791e8d3dd6c0f41cd3d2137110082b2e3f8f4.png,Tri Vent,Sleepy,Stone Hole Jackson,,
3900,https://assets.otherside.xyz/kodas/2aad07592f478e8d9e3073e56b68b546f2704b951e8ddd2c533a62984c70005c.png,Somethings Fishy,Bloodshot,X Ray,Degenerates Cape,Coral Clubber
3901,https://assets.otherside.xyz/kodas/812e021631622440e99340493cd7dfae618e5767e449dd74d5af6c5d8d15211e.png,Muddy Explorer,Black Hole,Amoebatopia,,
3902,https://assets.otherside.xyz/kodas/f78bfafeb22896592d9d11620d77c876a67ff6f127d982069cb3d8904caa9ec2.png,Foreteller,Speechless,Koda Bear,All Seeing Pauldron,
3903,https://assets.otherside.xyz/kodas/03c2847fb8604a8a409a73bb9b79e04e20e6bedd1dd68ad00fd6de78cc218d6b.png,Blossom Bud,Jack 'O Waste,Banana Wrapped,,
3904,https://assets.otherside.xyz/kodas/54a40ab5c3fd7459e3b384dbd87d240ce729b753eda71ed6f911cba8b8ac665b.png,Tri Vent,Is Anyone Home,Mummy Wrap,All Seeing Pauldron,
3905,https://assets.otherside.xyz/kodas/5155b7089ad9f47cd8304ca501c21d14d771237ea126b2d970b0f0e3356e9a88.png,Bulls Eye,Seeing Two,Purple Disco Monster,,
3906,https://assets.otherside.xyz/kodas/5ec9cb528f246db740069b4cffacacf0bb333b543837613777df7d0ce1c49d80.png,Jade Carapace,Lizard,Kaktus,,
3907,https://assets.otherside.xyz/kodas/d6a49b83a4b0a7207d83a1286832ad14f4a7a928d056e4cfaf64ef95d4c8987d.png,Arachnid,Omniscient,Grey Matter,Ogre Armor,
3908,https://assets.otherside.xyz/kodas/c1ee2414fed5afb4302acab80113c02852c4d9a7cb35280cb31b1d73bb88309a.png,Impalas,Stubborn,Spotty,Nomad Armor,
3909,https://assets.otherside.xyz/kodas/c3252f6d9af26710e5feeb6b77050fe0cfcfae0879e7a4524c3b022f42e69508.png,Sturdy Helm,Boney,Woodland Wanderer,Grassland Armor,Shards of Iridia
3910,https://assets.otherside.xyz/kodas/d0a7485ed717bc99dc5f284eb4bdcbc3fe67b8b2ac46510849d3ac6ac46b6a28.png,Tri Vent,Here And Everywhere,Stonebase,,
3911,https://assets.otherside.xyz/kodas/8ac646c701a417653e2ffd5cbe8f750036a4abe855a0709e19ef195fe86d4d53.png,Winged Fiend,Twin Pits,Purple Disco Monster,Sludge Grime Cape,Never Bokken
3912,https://assets.otherside.xyz/kodas/637de725a9c7391182adedd5baf76f3aa4c1e440a1513df2a5a7c1b51be15d4c.png,Dawn Disc,Eyes On You,Onyx Doom,Beetle Shell,Underworld Spine
3913,https://assets.otherside.xyz/kodas/839e1c434addeef8173a6d5dab3fbf67a19cb0fc5aed720cf3a79efd6ee967a4.png,Nautilus Trench,Stare Down,Vivarium,Minor Light Armor,Staff of Wild Things
3914,https://assets.otherside.xyz/kodas/acc6d0c793067b0e6173fc7f846e485bdd76fddbeefcb2b72c70d93fc957bc4b.png,Stubborn Ox,Toxic,Desert Bot,Fanged Cape,Electro Grip
3915,https://assets.otherside.xyz/kodas/529f5f1c0f30f1763ec7502fa993d415e813ec4dacc0913915183c44645016c6.png,Twisty Horn,Peep Holes,Grey Matter,,
3916,https://assets.otherside.xyz/kodas/bdd9df3a3c49c86a556a500d47b6d975fcdb0dd77423d275f8c566ca8422d193.png,Chomp Chomp,Furious,Caged Geminite,Battered Armor,
3917,https://assets.otherside.xyz/kodas/17b617a8aad01e03ade03e221177af0e97afe0c7dded9b78a948194b66272b4e.png,Foreteller,Worry Wart,Petrified,Nomad Armor,
3918,https://assets.otherside.xyz/kodas/9f0d5843e67f2e7a3c1301ef67b714d5c01782806df6c9c2c76a371aeb71cde5.png,Spike Cauldron,Release Me,Onyx Doom,Crystal Light Armor,Truth Teller
3919,https://assets.otherside.xyz/kodas/7e4ecd85a0203d8894fecab6fd6fb3ef99047b7193d4dc685d1357b7c4efed7f.png,Copper Coil,Veggie,All Bite,Grimace Armor,
3920,https://assets.otherside.xyz/kodas/6df2add511ee8452258283e3f2959b6654f6c2f7f0b05d73c5401091732730b2.png,Scorched Brain,Peek Curiosity,All Sight,Minor Light Armor,
3921,https://assets.otherside.xyz/kodas/cdba10b52476aeb613db62d9b976f3ed2039a6bf24ee349d0749b920ad0a55bd.png,Aqua Elf,Are You There,Caged Geminite,Starry Beetle Cloak,
3922,https://assets.otherside.xyz/kodas/789dfaa5fdb9f350d023b14b7861a7e30c9beda8904d3322e1074835e6e659dd.png,Blazin Hot,Mysterious,Lava Lamp,Ape Cape,
3923,https://assets.otherside.xyz/kodas/735f1e63da9d09fc570421efd14bb7477daaf1159dfbe5c6f55d28e887bf1424.png,Loggin Noggin,Intense,Koda Bear,Coral Core Armor,
3924,https://assets.otherside.xyz/kodas/3934a347fb55f3373c518a714ddf4065b3ecbdb87a6b6e340b85890b90703dc6.png,Foreteller,Catty,Cushioned,,Slicer Glaive
3926,https://assets.otherside.xyz/kodas/58c16f3c659a8fb70262f5c1dc26fda48cd455adc3dacddb91bd88fc9347b9ea.png,Scorched Brain,Deep Focus,All Bite,Classic Mail Armor,Slicer Glaive
3927,https://assets.otherside.xyz/kodas/4427af6d9e430e1996217e5881a5375b0e6c51ca666b03438bd71b96c9765100.png,Crystal Horned,Adorable Intake,Tranquil Water,Tough Armor,
3928,https://assets.otherside.xyz/kodas/eb996ac85975bb457effb9ed82b6fc20efca65c390a78ac05cf652c8f7fe6e8d.png,Cobalt Kudu,Cutie Pies,Tranquil Water,Petrified Bands,
3929,https://assets.otherside.xyz/kodas/00ee3629a0a58e0da9e26b701ac77cf376aa9e445e4b6c0102fcd2650d72f529.png,Muddy Explorer,Peer Through Sky,Magma Runes,Basic Smock,
3930,https://assets.otherside.xyz/kodas/bb4f1a3368db15d1db771ecdebc32bc45b7420116a38f6c1ace9c5b316b3bd6e.png,Sluggy,Triple Threat,Pure Sinew,,Dread All
3931,https://assets.otherside.xyz/kodas/685ff2e0ebdc566938ea3d4e133f3677a62f4048a2a82baa3d343f3c3a79b4f0.png,Impalas,Coin Slots,Pink Disco,,
3932,https://assets.otherside.xyz/kodas/197f6093e98611c539cda070a33f7c11809970159031e5ab190c54773da73572.png,Demon Spawn,Snake Eyes,8 Knit,Shelly Pauldrons,
3933,https://assets.otherside.xyz/kodas/084bc3cc971f996a10ccb8b55ac8161bffbfc8f3c6611a55d82ca37c5a23ab2e.png,Muddy Explorer,Chameleo,Maw,Pyrite Armor,
3934,https://assets.otherside.xyz/kodas/853134b8682c3f42647d0f6e683999b7c349553758b3c603a8c4c97f5a881674.png,Cave Crystal,Seeing Two,Onyx Doom,,
3935,https://assets.otherside.xyz/kodas/ebd31700afbe92d0b24d82d2e3b4f63c1ac9dd49f15c4c42d2f36e591ce95b5d.png,Woodland King,All Seeing Ooze,Skeletron,Grassland Armor,Scavengers Blade
3936,https://assets.otherside.xyz/kodas/374a5cd78cb478553126fb5902e21d0932f8306d27216fe27cb43fcafaffce0e.png,Sluggy,Droopy,Pure Sinew,Wildlands Armor,
3937,https://assets.otherside.xyz/kodas/964f3dc85bf80894a09586b6aa123989372a482b89b5010c7787ca8ca718e69e.png,Axe Grinder,Petrified,Magma Runes,Degenerates Cape,
3938,https://assets.otherside.xyz/kodas/2d186ab34e1e5885110b21d6ab1f48c7809bd45296bd3bfd586208a4da0dba73.png,Springbuck,Twins,8 Knit,Celestial Crystal Armor,Comet Piercer
3939,https://assets.otherside.xyz/kodas/da3cc08b06e5b3d5d563cd86a887d0d106be39c25cda76d7ec1d19c8ba078039.png,Blue Crown,Buttoned Up,X Ray,,Apprentices Staff
3940,https://assets.otherside.xyz/kodas/cc9637925b16e008639bb5fb9cfc0260f5dbcad64ec5000b8f3b32696c178571.png,Winged Fiend,Black Hole,Magma Runes,,Scavengers Blade
3941,https://assets.otherside.xyz/kodas/81a3509ffb988ae74ac754f4533bf865c727fff83a9e991134b586316391bd65.png,Blossom Bud,Uni Eyes,Leaf Me Alone,Pluma Pauldrons,
3942,https://assets.otherside.xyz/kodas/01aec1da3ba9341bb54609c733ca67f6bc0a99c741827cc87fbaa519af867c74.png,Cobalt Kudu,Sleepy,Mummy Wrap,Warriors Journey Garb,Omincidel
3943,https://assets.otherside.xyz/kodas/30b4057c186847bd8d820a5b37cf197ecdab03a78a30831e4af580e953731193.png,Reef Dragon,Afraid,8 Knit,Pyrite Armor,Dual Eclipse
3944,https://assets.otherside.xyz/kodas/94c4154ff2c91b3ad56eaab0f94353ef6a66584449965a3d18ba188a5385cbf5.png,John Doe,Glazey Gaze,Zebro,Sovereign Outfit,Scisword
3945,https://assets.otherside.xyz/kodas/746d5258eb88a4a5c723337d8d1265ef91cec23fdc23d3f46ee19d0ce3c0549b.png,Coral Delight,Over It,Purple Disco Monster,,
3946,https://assets.otherside.xyz/kodas/44af595653e2d9c5ce8bfc590a60531fba636f178a4fe654b9dd5834c960d518.png,Chomp Chomp,Petrified,X Ray,Skull Strapped Armor,
3947,https://assets.otherside.xyz/kodas/0786c7bc9532a8ba840e44e18a00eb170381b0a8d01c6d1ba582ce76ef12bda4.png,Axe Grinder,Harpy,Magma Runes,,
3948,https://assets.otherside.xyz/kodas/008061eebb1dd4c32e94087de932faf79d0968b4b31eb2fff102058a46ef8ff7.png,Nuts For Nuts,Bloodshot,Petrified,Battered Armor,
3949,https://assets.otherside.xyz/kodas/10ab8ee36aced00e6231258b7929289cf97570589b92a3d2963ac757e80a8fb4.png,Skully,Amphiboid,Amoebatopia,,Spiny Staff
3950,https://assets.otherside.xyz/kodas/0e150b4c7e1248a44f65bd4f17c5608c720689319828faf335eb2d6fccceba7a.png,Viridescent Hero,Dryclops,Spacesuit,Golden Caesars Dressing,
3951,https://assets.otherside.xyz/kodas/7882c7dbf623fb9af791ad2575d830cd6ba38a1c1423ce37219ca1cf97d45f03.png,Springbuck,Eyevestigation,Islander,Deaths Call Armor,
3952,https://assets.otherside.xyz/kodas/c33bbe5e21a86e4f99704cad1df06237ffc20ead7f94b5edd7a03cee1ab16543.png,Deep Sea,Trance,Candy,Warriors Journey Garb,Omincidel
3953,https://assets.otherside.xyz/kodas/1b6423b4ec95d0b3fe741117ebfd7779e1e0c4695a6d1ce6aa77fd45fba25f0b.png,John Doe,Circular,Spirit Wisps,Oozeguardian Armor,
3954,https://assets.otherside.xyz/kodas/bcb973de477f2a51b757461b94be52c62cab00e2d773e09ad95e580d91544e28.png,Springbuck,Hypcylco,All Bite,Oozeguardian Armor,
3955,https://assets.otherside.xyz/kodas/9bc6c336074c0c01426b330d93226e51ea58041d9e696a9099cafe979ed3b033.png,Sun Goop,Stink Eye,All Smiles,,
3956,https://assets.otherside.xyz/kodas/b001e8ef09e9205109440720ef624b5687fd4324a385023556e2772a48888a2f.png,Drill Sergeant,Droopy,Amoebatopia,,
3957,https://assets.otherside.xyz/kodas/197246674bb40a3bd26be20586543912c30aa0e5f902f725cdf2a78cf32dd3a3.png,Springbuck,Tri Green,8 Knit,Adventurer Mantle,
3958,https://assets.otherside.xyz/kodas/abe5ab101cf9ef2a52adefc181b5b260f54b8c6b358f126a0a3fea2ca7fb8572.png,Cracked Horn,Smore Smudge,Lava Lamp,,Arc Wielder
3959,https://assets.otherside.xyz/kodas/c167b821a4b32fff2ee7ddbf26342ca180044642fe77f10ac09cdd260c4837f5.png,Winged Cheese,Tearpaint,Patches,Shrine Bandolier,
3960,https://assets.otherside.xyz/kodas/2aed32526641ac0756ff56a15587b9971e79360be46668c4460ddb0464bc6ec3.png,Dual Slick,Seeing Two,Purple Disco Monster,Heavy Mantle,
3961,https://assets.otherside.xyz/kodas/1f3dc858880b9c3450f0b7ee23e12779d557f156101a18afd9de3e5c1af5c752.png,Deep Sea,Red Soaked Stare,Purple Disco Monster,,
3962,https://assets.otherside.xyz/kodas/8f540505fb94a78e7a358d44f1d231a6648b814aa617c4d0d7a7bf0244e9b247.png,Chomp Chomp,Amphiboid,Tranquil Water,Charred Mallow Cape,Synthesis Blade
3963,https://assets.otherside.xyz/kodas/f576ae661a40d948f600ca9a334a632459286569787112a4cfd50fb089714dcc.png,Stretched Thin,Boney,X Ray,Oozeguardian Armor,The Watchers Eye
3964,https://assets.otherside.xyz/kodas/5a6ada4869bd54ce74e39fcbecc72cca4b733536f21c7e072e23e1ff7fb28a94.png,Twisty Horn,Sewed Wide Shut,Lava Lamp,Skurts Mantle,Never Bokken
3965,https://assets.otherside.xyz/kodas/41f8d320eebf98363cec85e25c3b6148ac059c8112f96bdecbb417d988319285.png,Twisty Horn,Squiggly,Grey Matter,Gunk Thread,
3966,https://assets.otherside.xyz/kodas/0aad670d577edf2f5b9fb11b0c09212ae6be1836ccc95158249589c6f27a70f2.png,Scraggly,Winged,Woodland,Adventured,
3967,https://assets.otherside.xyz/kodas/f928c198c478f8baa5241a7d3bebf76893a3147b0045d1f1d851e0d1cd6836dd.png,Dawn Disc,Afraid,Banana Wrapped,Ape Cape,Gallows Scape
3968,https://assets.otherside.xyz/kodas/a21f92b3e3cb2ec366c8045456a7e97a18dddcdb62bb284befeaaee265a5f6b1.png,Cracked Horn,Crusty,Amoebatopia,Hardened Calcite Armor,Orbius Axe
3969,https://assets.otherside.xyz/kodas/dcfaead490028f838e3c7acc667e52c866964195535716cceba410ae033ecde7.png,Sticks No Stones,Lookout Below,Globetrotter,Badlands Elite Armor,
3971,https://assets.otherside.xyz/kodas/7419d19b682b437749609fffc1c6232af7138db8678fa628974c245a4084376c.png,Chomp Chomp,Clifftop Sigh,Onyx Doom,Warriors Journey Garb,
3972,https://assets.otherside.xyz/kodas/5f2e63b2a909d2d62c43796d245a69199f9d03e55974d7a30ccbc7f08f13c9a3.png,Sunkissed,Crusty,Sunflare,Outerplane Toga,
3973,https://assets.otherside.xyz/kodas/c67e7f0dd4ba7cff2475e8f992bb7420fb585974fb86b1d80809e83ac33e1cd6.png,Horned Lion,Dual Time,Lava Lamp,Desola Armor,Bad Mama Jama
3974,https://assets.otherside.xyz/kodas/3dedf7398ec4b01f6cbe4bdfa0f083a60a3384eb3b649ce7a8f5a5ba1cb7a37e.png,Viridescent Hero,Angry,Zebro,Minor Light Armor,Fancy Pickaxe
3975,https://assets.otherside.xyz/kodas/cbed6cfc9996e421e37e03c081d863c7a46518edaf3c672eb5f79155eef49d1c.png,Woodland King,Speechless,Petrified,Cobalt Squad Belt,
3976,https://assets.otherside.xyz/kodas/63536263ac68495bfb839be8cda4e96daa3b0d8f41f4db9c66c40a7536fd9b62.png,Drill Bit Droid,Is Anyone Home,All Bite,All Seeing Pauldron,
3977,https://assets.otherside.xyz/kodas/cded0fb433e263f27bd8b0feb57d5c04e5ea82508b12f7cef1096de32975c611.png,Dawn Disc,Bulls Eye,Stoney Pecs,Ascended Guard Armor,
3978,https://assets.otherside.xyz/kodas/8e3c800555cda5b8b6acc4a828e4af408db0f8f416980838a57bf93f46601477.png,Reef Dragon,Mycology Eyes,Lava Lamp,Wanderer Cape,
3979,https://assets.otherside.xyz/kodas/a7a312b0284b102db338e0ef2b75dc27e74b617f8bae53269b12bd2cbf9cbd15.png,Blossom Bud,Infrared,Banana Wrapped,Tattered Cape,
3980,https://assets.otherside.xyz/kodas/02fcdd851a9a3ab4205974c572a1eb57530bbe830992d7daa6ce6bf5dbb8b751.png,Twisty Horn,Carapace,Woodland,Brawlers Outfit,
3981,https://assets.otherside.xyz/kodas/0d03bafa59178705c40913f4d31d29e5080f8115ad410d0461e965951567a0bb.png,Fish Bowl,Four Eyes,Caged Geminite,Desola Armor,
3982,https://assets.otherside.xyz/kodas/f9811bc0c3ad1d6c93075fd0fa6899449a87d25abf93167fbd1754bc21cfd891.png,Springbuck,Psychic Stare,All Bite,Ascended Guard Armor,
3983,https://assets.otherside.xyz/kodas/d241fec6b7063f1418aef08d223408160cce7230153676fc103e50acfced4db6.png,Reef Dragon,Afraid,Lava Lamp,Butchers Belt,Scavengers Blade
3984,https://assets.otherside.xyz/kodas/3e93fd9e1f1aa0d4a6f93ef39d83ff89b4918e1e4e2bc7828517e789c41608e4.png,Winged Fiend,Two Tone,Purple Disco Monster,Nomad Armor,
3985,https://assets.otherside.xyz/kodas/74786e1fd75463642ff362800adc1ba52c3f70dcc19068d84c024390cd496020.png,Scraggly,Green Glance,Lava Lamp,Basic Smock,Dread All
3986,https://assets.otherside.xyz/kodas/7aceae79162100249153f68bae64893d56a522a12f2669521513bf366713d694.png,Cave Crystal,Winged,Grey Matter,Sludge Grime Cape,Sword of Constant Sorrow
3987,https://assets.otherside.xyz/kodas/ccc621475370bbb4055526e774adc4e448fed3188b25d8501927c5edbaa830d9.png,Winged Cheese,Worry Wart,Lava Lamp,Minor Light Armor,
3988,https://assets.otherside.xyz/kodas/273b7586e9f84bc9ac1fed1aaf13fe500aad8bf0b361925eb344d45a287a282b.png,Droopy,Furious,Skeletron,,Gemmo Hammeraxe
3989,https://assets.otherside.xyz/kodas/277b0235615006afbde3f54b2a05df269bbc53f2ee9109527aa91a9031300091.png,Tri Vent,Droopy,Mummy Wrap,Knight Mare Armor,
3990,https://assets.otherside.xyz/kodas/5898beec4f504b51725f8cb739fa272ebe698f94f890639c220aaaf5104b1798.png,Hoot,Crystal Grinder,8 Knit,Classic Mail Armor,
3991,https://assets.otherside.xyz/kodas/bfd7067205ebdbceb36e7ace909d4c774f5f21258ecdb6dd9a5926c05b5912c2.png,Dawn Disc,Uni Eyes,Ivy Swirls,Ravenmore Armor,
3992,https://assets.otherside.xyz/kodas/74d6ce554cbda25c2fd7874b437e071140350f747073c23056f1fc4f65ec6dba.png,Skull King,Teething Eye,Woodland Guardian,,Shaved Ice
3993,https://assets.otherside.xyz/kodas/6447f4044982c421b9667b6353aa25ac8ef2d61e82fdbb89cbd23cb2b63151c0.png,Demon Spawn,Villainous,All Bite,,Abyssal Trident
3995,https://assets.otherside.xyz/kodas/80c009bc5c0259e21ab36d9f8dea332f3d093da5a962721a86ed64afd9c0d0b8.png,Fairy Wisps,Beady,8 Knit,Daybreak Armor,Carapace Claws
3996,https://assets.otherside.xyz/kodas/18226c7826fd6cae5ce05c51be94ee61f1c82479a4ca07de69ed7b827ac92889.png,Infinite Vision,Twenty Cubed,Onyx Doom,Wingsect,Badlands Machete
3997,https://assets.otherside.xyz/kodas/3f311732db56595238663b6cfb0159d64f3319f7ebd2e93b45adf9e6260dfaf9.png,Muddy Explorer,Third Eye,Amoebatopia,Celestial Crystal Armor,Staff of Confessing
3998,https://assets.otherside.xyz/kodas/15cd990a881ed0303b7d0e264bf4885300c15bc2b745146d9a990019f6a12587.png,Cave Crystal,Casper,Carpet Gorilla,Leader Plate,
3999,https://assets.otherside.xyz/kodas/ae6e504295ec596439fe77061f16278a329d636d7f4bc3d392b5307dc3b0b747.png,Cracked Horn,Fuzzy Lookers,Monster Smoke,Sol Mantle,Bamboospear
4000,https://assets.otherside.xyz/kodas/0c190a34590254fcac6a8877ba6f4f7602802be7a27474ecada318d27690170a.png,Loggin Noggin,Teething Eye,Lava Lamp,,
4001,https://assets.otherside.xyz/kodas/786d3befb974283409d7010210a88f690f19a46e42f195733f144e74233e834d.png,Springbuck,Tri Green,Maw,,Twistree Blade
4002,https://assets.otherside.xyz/kodas/5843fe59bfdd19b9cc99459e4688dd81d470beeecd1488f280e7ae04116c88f0.png,Green Gill,The Gates,Hypnotic,Duster,
4003,https://assets.otherside.xyz/kodas/5e9e451586200d795759d5aaee2c7a51b12f5cf408392cd452635ea307019735.png,Keep It Chill,Sewed Wide Shut,X Ray,Indigo Cape,
4004,https://assets.otherside.xyz/kodas/9b37880b461227d348caf05b0414ff94ebc6aa529e00726a4f5e3ab2e1d5542f.png,Winged Fiend,Gemini Gaze,All Bite,Hardened Leather Armor,
4005,https://assets.otherside.xyz/kodas/e4f89b56be879945f750150f6cf38eee234fe800070b60f64b63ed6919e20aaa.png,Blazin Hot,Emotional,Lava Lamp,,
4006,https://assets.otherside.xyz/kodas/2853cb7cf224d2f6cd9d1167ad07bf515de5f753b35aa9190ee952b60b08c998.png,Springbuck,Droopy,Islander,,
4008,https://assets.otherside.xyz/kodas/d26ab208f0fc24d09fe682c2f26a54fb20155fb31dbd3a2a6c6c65d13ca7c031.png,Viridescent Hero,Jungle Eh,Stoney Pecs,Executioners Uniform,
4009,https://assets.otherside.xyz/kodas/07db50df59e32f8a6eeb9a172a6b1e5846b564e6c1ccc7019f1a5c86d7ef63d8.png,Tri Vent,Moon Pilot,Spacesuit,,
4010,https://assets.otherside.xyz/kodas/9286c7e0b2ea351ab1917977a9206e293e0d434227defdb972e3a3350f66292b.png,Nuts For Nuts,Genis Gaze,Amoebatopia,Warriors Journey Garb,
4011,https://assets.otherside.xyz/kodas/d2f0c3167c939de947acd9945a4971e3a7cc453ac6bc8f9eb50727158630e2b4.png,Nautilus Trench,Trance,Spotty,Belt Of All Seeing,
4012,https://assets.otherside.xyz/kodas/48101059004b5614a1f27e00417bc971655371a858a711c906bf36e7a9b39d89.png,John Doe,Bloodshot,Space Blob,Warriors Journey Garb,
4013,https://assets.otherside.xyz/kodas/76ae4cd1b511eaa1a515faaa8e6373573108bae6699455d6652058ea785d5cac.png,Sticks No Stones,Steely,Husk,Pluma Pauldrons,Green Machete
