token_id,image,category,sediment,sediment_tier,environment,environment_tier,eastern,eastern_tier,southern,southern_tier,western,western_tier,northern,northern_tier,artifact,plot,koda
5938,https://assets.otherside.xyz/otherdeeds/bc75019c3bf9781846768decdaa67f0a5d11c30d3be0c69b31891c6e3020bd3d.jpg,Mineral,Biogenic Swamp,1,Biolume,3,Tantalite,1,Lumileaf,3,Kinsoul,2,Luster,3,,5938,
5939,https://assets.otherside.xyz/otherdeeds/867ff5b900d87d52f1d1d8d00599fe14f71b2b30869ef855699a7318fcbbd563.jpg,Decay,Biogenic Swamp,2,Thornwood,3,,,,,Luster,1,,,,5939,
5940,https://assets.otherside.xyz/otherdeeds/4ef731368c9b8c906b5c6eebad3b6620ad40ea01d397328d4006dc9eab4691fd.jpg,Decay,Biogenic Swamp,1,Bog,2,,,,,,,Kinsoul,1,,5940,
5941,https://assets.otherside.xyz/otherdeeds/43c66d75f7e4b86886731b3c1482ba12af430dd8cb9ceb5cea807b04ef7822aa.jpg,Volcanic,Biogenic Swamp,1,Sulfuric,1,,,Lunarian,3,Lunarian,3,,,,5941,
5942,https://assets.otherside.xyz/otherdeeds/19a4a9209b46f0cc8077a96c98e24046b460a7e0c98cbd885f82d108ddadfb14.jpg,Harsh,Biogenic Swamp,1,Bone,5,,,,,Bonestone,3,Bonestone,3,,5942,
5943,https://assets.otherside.xyz/otherdeeds/021ea942d385a59f0b375fa9966475e2cfe6f81ae8293c5d9e3b6266aad78ec5.jpg,Harsh,Biogenic Swamp,2,Glacia,4,,,Moldium,1,Kinsoul,3,Shatterfrost,2,,5943,
5944,https://assets.otherside.xyz/otherdeeds/15cdb76a22d93c9110f4e6955c11f37e3fd0e5549a8bd1c4db25c5cde966806c.jpg,Decay,Biogenic Swamp,1,Ruins,3,Prysmatica,2,Lumileaf,1,,,,,,5944,
5945,https://assets.otherside.xyz/otherdeeds/b26949276922f0708bf32816dad85d8da65585d76a8005d96a500e0ba1df6fc5.jpg,Mineral,Biogenic Swamp,2,Luster,3,Psychosilk,3,,,Moldium,2,Aurelian,1,,5945,
5946,https://assets.otherside.xyz/otherdeeds/bf34a41b92ae203fb77e5deb0e3309e25cf8247b9c081f1bc631c1010067256c.jpg,Harsh,Biogenic Swamp,3,Splinter,4,,,,,Psychosilk,2,Kinsoul,2,,5946,
5947,https://assets.otherside.xyz/otherdeeds/8e2182cf3ba213a757814b453b983960a2854ec2d9dbd26d3106187e76a46d1b.jpg,Spirit,Biogenic Swamp,3,Sky,3,Lumileaf,2,Kinsoul,1,Lunarian,2,Spikeweed,2,Forged Shovel,5947,
5949,https://assets.otherside.xyz/otherdeeds/64e56701676e9c5eb500406256ec28dd49e2a896a88c6c9bd217fe640bc37e94.jpg,Decay,Biogenic Swamp,2,Plague,4,Brimstone,3,Luster,2,Bubonium,1,,,,5949,
5950,https://assets.otherside.xyz/otherdeeds/267604f496d1f74028483e908110024bac8063f405ad6fd932b48d387610e6e5.jpg,Harsh,Biogenic Swamp,2,Splinter,2,,,Brimstone,1,,,Brimstone,1,,5950,
5951,https://assets.otherside.xyz/otherdeeds/f9c43c3d19a986791b074210da0944b589458ecaef10af2c752bebf46f3edc09.jpg,Harsh,Biogenic Swamp,2,Splinter,2,,,,,Bonestone,2,Steppesalt,2,,5951,
5952,https://assets.otherside.xyz/otherdeeds/a8226be0278a2414c17128721777424be2dc66a997af8d4c2396a424881ccff3.jpg,Harsh,Biogenic Swamp,2,Glacia,2,Oblivion,1,Omni,2,Kinsoul,1,Psychosilk,1,,5952,
5953,https://assets.otherside.xyz/otherdeeds/1c7ba9f96d75be3c396055acbb8a0aed606fdaafa79e7727115ac347137e94a0.jpg,Harsh,Biogenic Swamp,2,Wastes,2,,,,,,,,,,5953,
5954,https://assets.otherside.xyz/otherdeeds/142d854412ea2a91836a9a58c95b19c9ddd4cd11644a4bdfdc31aa4e2556acbc.jpg,Volcanic,Biogenic Swamp,1,Sulfuric,3,Kinsoul,1,Nether,2,,,Bonestone,2,Forged Shovel,5954,
5955,https://assets.otherside.xyz/otherdeeds/3ba4421aff1ab77ddaea83659b53efde2ab38f9730e2a37192274dc6918839f8.jpg,Decay,Biogenic Swamp,3,Ruins,4,,,,,,,,,,5955,
5956,https://assets.otherside.xyz/otherdeeds/fe2b648e30bcb7356b3642f17259a187fabb75adfb8691a97f3bdad0059daf8b.jpg,Decay,Biogenic Swamp,1,Ruins,5,Runa,3,Petrified,2,Nether,3,,,,5956,
5957,https://assets.otherside.xyz/otherdeeds/a33e2c59a9b4cebb8e93bf57b09268479301da340a907179b122b30d1f242a78.jpg,Growth,Biogenic Swamp,1,Jungle,2,Moldium,1,Psychosilk,3,Entropy,1,Kinsoul,2,,5957,
5958,https://assets.otherside.xyz/otherdeeds/56ab0cb5c7f7f0a55b1547bafb8f82bab4baca87fbbaad6f4165efca91482e5e.jpg,Harsh,Biogenic Swamp,3,Splinter,2,Nether,1,,,Oblivion,2,Bonestone,2,,5958,
5959,https://assets.otherside.xyz/otherdeeds/57a0d6055aa90c22ac259cbc47d1036930df0595bd319787ed2218051feb655e.jpg,Decay,Biogenic Swamp,2,Bog,2,,,Mossmoon,3,,,Brimstone,1,Celestial Heart,5959,
5961,https://assets.otherside.xyz/otherdeeds/72b31c6b99ffc66825a4cb358ccd8fd43dc6302937c2f00a999756a42bdf7925.jpg,Decay,Biogenic Swamp,3,Plague,1,Omni,1,,,,,Bonestone,2,,5961,
5962,https://assets.otherside.xyz/otherdeeds/d3d945a8294ecf47fb46fb4cc7e752ef9a65c8d7ec4602e055446df418fa1c45.jpg,Volcanic,Biogenic Swamp,3,Crimson,5,,,,,,,,,,5962,
5963,https://assets.otherside.xyz/otherdeeds/4d079320f09ff99984d472b395371808f017c4c0b9a2593fe962cad526984347.jpg,Harsh,Biogenic Swamp,2,Wastes,2,Petrified,3,,,,,,,,5963,
5964,https://assets.otherside.xyz/otherdeeds/d4529eb9c81e9999aeddf35c573dbd2c9753b349a730c9236039e95699e9c220.jpg,Spirit,Biogenic Swamp,1,Sky,3,Nucleod,1,,,Brimstone,1,Moldium,2,,5964,
5968,https://assets.otherside.xyz/otherdeeds/f7a950076459d23034cc2f9e1510925b23ed3ddd6ee47daf9e88e541871efee7.jpg,Decay,Biogenic Swamp,2,Plague,4,,,,,,,,,,5968,8357
5969,https://assets.otherside.xyz/otherdeeds/214d901b7424a0068966df163fcf8604b4eab54e75fd24e4b900b15aa4939b90.jpg,Decay,Biogenic Swamp,3,Bog,2,Moldium,2,Runa,2,Mossmoon,3,Kinsoul,3,,5969,
5970,https://assets.otherside.xyz/otherdeeds/ea98c91aac2c4cc742c012bc19d03a3df8fa062d298352284cb04157562a7d9d.jpg,Growth,Biogenic Swamp,2,Mycelium,1,,,Whisper,1,,,,,,5970,
5971,https://assets.otherside.xyz/otherdeeds/b2da0a41f7399fe17467adbfa4e2f8ffc5e6b0927c4c17d85af45689907173c5.jpg,Psychedelic,Biogenic Swamp,2,Shadow,4,,,,,,,Petrified,2,,5971,
5972,https://assets.otherside.xyz/otherdeeds/ada4dd8bb7d0ab9130755bebcffad129d175b8177e2c333323606dcefee2b97f.jpg,Decay,Biogenic Swamp,2,Bog,4,,,Lumileaf,1,Bonestone,3,Mossmoon,1,,5972,
5973,https://assets.otherside.xyz/otherdeeds/6b63d42330e7a069ff645430e9df3fb478a5eaf6219b24b22fd41effb51c13cd.jpg,Spirit,Biogenic Swamp,2,Sky,1,Runa,3,Whisper,1,Brimstone,3,Petrified,2,,5973,
5974,https://assets.otherside.xyz/otherdeeds/65a2f336626c8c2b548d59b0b6f6f4ab46318c4208ea482c6e8775e1520d2386.jpg,Volcanic,Biogenic Swamp,2,Molten,1,,,,,Bonestone,3,Lunarian,2,Celestial Orb,5974,
5975,https://assets.otherside.xyz/otherdeeds/3e7c0c4d632cacc7ca7a994ba30ddde88d2bd0b2649d745e2c5a13393ce73304.jpg,Volcanic,Biogenic Swamp,1,Molten,3,,,,,,,,,Card from a Deck,5975,
5976,https://assets.otherside.xyz/otherdeeds/24cff6270784bf0b7fad9d28845afc9843c787324361852b5c0529ed0ae60d80.jpg,Decay,Biogenic Swamp,3,Thornwood,4,,,,,Luster,1,Lunarian,1,Card from a Deck,5976,
5977,https://assets.otherside.xyz/otherdeeds/f8023d24bf7d16215eebd6f078ee3deb176ef34e74eed31ca3aeec1333f6d47d.jpg,Harsh,Biogenic Swamp,2,Glacia,1,Lumileaf,2,,,,,Brimstone,2,,5977,
5978,https://assets.otherside.xyz/otherdeeds/124a47edd86da64667f09383da733a61731cd02a8e74dfa5b34ba1ec888272c5.jpg,Decay,Biogenic Swamp,1,Thornwood,1,,,Lumileaf,2,,,Duskia,3,,5978,
5979,https://assets.otherside.xyz/otherdeeds/39741a8c3dad895323612a93cb756d1a7c02f0fd1fff7b8cb3ca8c5cf6f6ccc8.jpg,Mineral,Biogenic Swamp,1,Biolume,1,Bonestone,3,Lunarian,1,Bonestone,2,,,,5979,
5981,https://assets.otherside.xyz/otherdeeds/2c22a337cc42143bd77ff787fb360e67100d5580bff3ad3f44f03effce95612c.jpg,Mineral,Biogenic Swamp,2,Luster,1,Psychosilk,2,,,Brimstone,1,,,,5981,
5982,https://assets.otherside.xyz/otherdeeds/b6efab450d1998d443b54b64110d809a5ae8cc86647ef931e316046c698b1b88.jpg,Harsh,Biogenic Swamp,2,Glacia,4,,,Slushia,2,,,,,,5982,
5983,https://assets.otherside.xyz/otherdeeds/921faedaad498b8e5fbd15d26ad809d2162d6a2bc8b07eed754dd58dbb2ebf37.jpg,Decay,Biogenic Swamp,3,Plague,3,Petrified,2,,,Bubonium,2,,,,5983,
5984,https://assets.otherside.xyz/otherdeeds/d4eeb9fc6c508f222cb9b276a34b1347bac61529d167c3776de742adcd853287.jpg,Spirit,Biogenic Swamp,1,Sands,5,Brimstone,3,Petrified,1,Psychosilk,2,Psychosilk,3,,5984,
5985,https://assets.otherside.xyz/otherdeeds/af83388308dd0abf3ce0195ae1229e984a2b2f7b0d03724a5c1d10e0d40c6b7f.jpg,Harsh,Biogenic Swamp,3,Glacia,3,Nether,3,Oblivion,3,,,,,,5985,
5987,https://assets.otherside.xyz/otherdeeds/5126195381f8fb69f71821d6af00aead098ad43d275ff81027b7a4de9414d402.jpg,Growth,Biogenic Swamp,2,Jungle,5,Petrified,3,Lumileaf,1,,,,,,5987,
5988,https://assets.otherside.xyz/otherdeeds/fb1e6cd1c7145ef514b0d3a91e334902a0c83316a669f9dce95842a14ccecaf2.jpg,Mineral,Biogenic Swamp,1,Crystal,3,Brimstone,1,Spikeweed,1,,,,,,5988,
5989,https://assets.otherside.xyz/otherdeeds/4897dc2c8e2374e37dc245c205350c7949fe9d73e5cbf341be9078866046ee0d.jpg,Mineral,Biogenic Swamp,2,Luster,2,,,Whisper,2,Petrified,1,,,,5989,
5990,https://assets.otherside.xyz/otherdeeds/e4d3c430c5bc0551a4276446827e474edf78fd69b1e6269f2ceb4c542364a628.jpg,Volcanic,Biogenic Swamp,2,Sulfuric,1,Petrified,1,,,,,,,,5990,
5991,https://assets.otherside.xyz/otherdeeds/164a31c54f1cbd54f41584620b51e642ccaaff27560e7e1d7cb35639bd20f00b.jpg,Volcanic,Biogenic Swamp,3,Molten,5,,,Psychosilk,2,Petrified,3,Thermodite,2,,5991,
5992,https://assets.otherside.xyz/otherdeeds/63432469dbab313464c8ef73f49801355e952ec2f70c08f8efc72bf771957982.jpg,Decay,Biogenic Swamp,2,Bog,4,,,,,Whisper,2,,,,5992,
5993,https://assets.otherside.xyz/otherdeeds/4a3fe1894c2d35bedb095b199dbd811ccec5502b0b017b0201a97b813edd8bb1.jpg,Psychedelic,Biogenic Swamp,3,Mallow,5,,,,,Luster,1,,,,5993,
5994,https://assets.otherside.xyz/otherdeeds/6199006764095e9e1853a12ecbae1f376a6a231ce18fe821990d056170acdd17.jpg,Mineral,Biogenic Swamp,3,Biolume,1,,,Luster,1,Runa,1,Nether,1,,5994,5152
5995,https://assets.otherside.xyz/otherdeeds/89dfc3dfe169df7c4d0d8bc582f251ff37a345ad4941eb275fa828e55dc5e22c.jpg,Harsh,Biogenic Swamp,2,Splinter,2,,,,,Whisper,2,,,Whale Statue,5995,
5996,https://assets.otherside.xyz/otherdeeds/961fe979065b02a36c0e1dc7de53f845878e3e763429a823290e7c7c7ce2e158.jpg,Spirit,Biogenic Swamp,1,Steppes,1,Nether,1,Moldium,1,Runa,1,Runa,1,Camp Fire,5996,
5997,https://assets.otherside.xyz/otherdeeds/612f2ac352f415f2203685675cdd189fe2454ec1e6a5a6e6d424018dae09b054.jpg,Growth,Biogenic Swamp,3,Mystic,1,Runa,2,,,,,Kinsoul,3,,5997,
5998,https://assets.otherside.xyz/otherdeeds/7216efc281012605112b915d7010b355e80bec39c0841d4a76b1f23188c52d06.jpg,Harsh,Biogenic Swamp,3,Glacia,2,Oblivion,2,,,Whisper,3,Whisper,1,,5998,4682
5999,https://assets.otherside.xyz/otherdeeds/08483f4cf87497c6c4623083d4c1de6c808cdefa2109ad5b6314c7a28f862bd3.jpg,Harsh,Biogenic Swamp,1,Bone,5,,,Bonestone,2,,,,,,5999,605
6000,https://assets.otherside.xyz/otherdeeds/c52e206bab1437d0782b4b94c3c21d361f68c2c0ec39f51ba7bbdbc663d2a99a.jpg,Psychedelic,Biogenic Swamp,1,Acid,3,Petrified,2,Lumileaf,1,,,,,,6000,2472
6001,https://assets.otherside.xyz/otherdeeds/44ff3af009d3e1468c6536d885adcb91e0ab013608af17dbbc3b24264ecf99ab.jpg,Growth,Biogenic Swamp,3,Mycelium,1,,,Luster,2,Bonestone,1,,,,6001,
6003,https://assets.otherside.xyz/otherdeeds/a83d5c449c3b6119a8502b24b09b3c56744ba90d4d03979deacf6bd6807f420a.jpg,Mineral,Biogenic Swamp,3,Biolume,2,Petrified,3,,,Bonestone,2,,,,6003,
6004,https://assets.otherside.xyz/otherdeeds/7e81cebe5e097d88d8808666391031fe7a40dfbe1db68dea204f6d3166c65eae.jpg,Decay,Biogenic Swamp,1,Ruins,2,,,,,Runa,1,Runa,1,,6004,
6005,https://assets.otherside.xyz/otherdeeds/1c7ba9f96d75be3c396055acbb8a0aed606fdaafa79e7727115ac347137e94a0.jpg,Harsh,Biogenic Swamp,1,Wastes,2,,,,,,,,,,6005,
6006,https://assets.otherside.xyz/otherdeeds/bb84336764dd09648e3dd1466a5b719cc72fb1f3b58fcfea8b7ec1e8a5e9e849.jpg,Harsh,Biogenic Swamp,2,Splinter,5,Kinsoul,1,Spikeweed,2,Moldium,1,Spikeweed,3,Monkey Barrel,6006,
6007,https://assets.otherside.xyz/otherdeeds/f146f1f30de7ce5fd2f957ae490c56ec0ef77847e54ec3b671e9f6e691da2550.jpg,Spirit,Biogenic Swamp,1,Sands,2,,,Whisper,2,Coralia,2,,,Rugged Hammer,6007,
6008,https://assets.otherside.xyz/otherdeeds/54ccec32c5c7436f079fdab9cb22504ee87c0e529300c30cf2513ed923240ed7.jpg,Spirit,Biogenic Swamp,3,Steppes,4,Lunarian,3,,,,,Bonestone,2,,6008,
6009,https://assets.otherside.xyz/otherdeeds/d986aae152ad62f9188479b1fb02ebc4f1c9d988a30bfe3aa6fdc3c244be0b04.jpg,Decay,Biogenic Swamp,1,Ruins,1,,,Nether,2,Prysmatica,2,Bonestone,2,Celestial Tear,6009,
6010,https://assets.otherside.xyz/otherdeeds/4b25ada6b73ffde285c41946fe2d686ff77d151869c4c40753e73fc381e1daee.jpg,Decay,Biogenic Swamp,2,Ruins,1,Brimstone,3,,,,,,,,6010,
6011,https://assets.otherside.xyz/otherdeeds/cf44c30ac852cde2f050cc22a5f53a72571b885b562794b50c335f2aedf267ae.jpg,Harsh,Biogenic Swamp,3,Splinter,4,Lunarian,3,,,,,,,Magic Powder,6011,
6012,https://assets.otherside.xyz/otherdeeds/a127abe3639d82d34914bb214007d16a3e9f04b1191928a0254b53c88a28898f.jpg,Growth,Biogenic Swamp,3,Mystic,4,,,,,,,,,,6012,
6013,https://assets.otherside.xyz/otherdeeds/4847247240d3ba2c0fdfeb92b0f67d5991a44dc27f91a5ca9b0c96bb4177ee01.jpg,Volcanic,Biogenic Swamp,2,Molten,5,Runa,3,,,Slaglia,1,,,,6013,
6014,https://assets.otherside.xyz/otherdeeds/6229f62e170fa60213fba9f86d1f8f2bc7635648d1f33b4e296937f42b58baf6.jpg,Decay,Biogenic Swamp,3,Thornwood,1,,,,,Oblivion,3,Petrified,3,,6014,
6015,https://assets.otherside.xyz/otherdeeds/087fce221dd8bbd4cf5580a6ab72fdab068c89ece700dfc06258600eaddecf13.jpg,Spirit,Biogenic Swamp,1,Veldan,1,,,,,,,,,,6015,
6016,https://assets.otherside.xyz/otherdeeds/ce085d86da1d2591ee60ba67d48ec7b66a5c443d7838a7ac695c3e5aeb5e7e23.jpg,Mineral,Biogenic Swamp,1,Biolume,3,Luster,1,Lunarian,2,Bonestone,1,Lumileaf,3,,6016,
6017,https://assets.otherside.xyz/otherdeeds/8470715fd410a48d73cb189fbc0ad5b440f0300bbd9c42eabecb50aedba4db3f.jpg,Spirit,Biogenic Swamp,2,Veldan,3,,,,,Lunarian,2,Brimstone,1,,6017,
6018,https://assets.otherside.xyz/otherdeeds/2430ae518f9467fe4a899b10d46732941843216182c81d1b2adc68167f791e10.jpg,Mineral,Biogenic Swamp,3,Crystal,2,Petrified,1,,,,,,,Fire Sale Scroll,6018,7590
6019,https://assets.otherside.xyz/otherdeeds/79391bcc94cae4e6d38be50bfc11224da4afbd4ab802ca7a099c01a33350fecf.jpg,Harsh,Biogenic Swamp,1,Glacia,2,Lunarian,2,Lunarian,1,Lunarian,2,Luster,3,,6019,
6020,https://assets.otherside.xyz/otherdeeds/a4cf5480f035c4885db9d8c055fc4a4cb20013e8b6fee76317781822693eb32e.jpg,Spirit,Biogenic Swamp,1,Veldan,2,,,Geopillar,1,Whisper,1,,,,6020,
6021,https://assets.otherside.xyz/otherdeeds/d84a9a6d9f5341a3cbdb4121624bd158ab886df508d8469dee0bc20715d4b2aa.jpg,Volcanic,Biogenic Swamp,2,Molten,1,,,Whisper,1,Nether,1,,,,6021,
6023,https://assets.otherside.xyz/otherdeeds/52ab1c4d54029339d2aff54df1c9fd9ff7f8af00a7369a3eb096da703cc06a9f.jpg,Harsh,Biogenic Swamp,1,Bone,5,,,,,,,,,,6023,
6026,https://assets.otherside.xyz/otherdeeds/2fd2d149fe39a1d14c1bf1fc433979d45b7577848338b2e731251a8eafa31318.jpg,Harsh,Biogenic Swamp,2,Glacia,1,Oblivion,2,,,Spikeweed,3,Lumileaf,3,,6026,
6027,https://assets.otherside.xyz/otherdeeds/111f9beadda3912a905fc19457414dc63b73b9d1fa158dee5143807eaab2b87a.jpg,Growth,Biogenic Swamp,2,Mycelium,1,Bonestone,1,Brimstone,1,Luster,1,Luster,2,,6027,
6028,https://assets.otherside.xyz/otherdeeds/bfe95c9d1e581e28ef88a665011650b11f3b4961b2a6784c3a03d753546dd2dd.jpg,Decay,Biogenic Swamp,1,Thornwood,4,Lunarian,2,Kinsoul,3,Lumileaf,1,,,,6028,
6029,https://assets.otherside.xyz/otherdeeds/fdf2d2c02ccc5a2e78c67a6c3618af3b651dac583a4bb0e9b928fe54d7628807.jpg,Harsh,Biogenic Swamp,2,Glacia,2,,,,,Moldium,2,,,,6029,
6030,https://assets.otherside.xyz/otherdeeds/f9f748c12109f371725308aef9925f06dadb84c3f366eb221c73cc84a14f311f.jpg,Growth,Biogenic Swamp,1,Mystic,4,Whisper,3,,,Brimstone,3,,,,6030,
6031,https://assets.otherside.xyz/otherdeeds/00dd2617ecf3104e3cc57c98036be617f740b554f5cbd90036e26792ac3927fc.jpg,Decay,Biogenic Swamp,2,Bog,1,,,Oblivion,3,,,,,,6031,
6032,https://assets.otherside.xyz/otherdeeds/d7e6ce19655ac76fdb5d38c35988f471697cec3c4f2d656ba2fc103bc6194f3f.jpg,Mineral,Biogenic Swamp,1,Luster,4,Spikeweed,1,,,,,,,,6032,
6033,https://assets.otherside.xyz/otherdeeds/0493380d16dcabd9e0b2169fcf248299064f59bca9806289d05ea15f2c1e6a91.jpg,Growth,Biogenic Swamp,2,Mystic,5,Spikeweed,2,Spiritseep,1,Psychosilk,2,,,,6033,4487
6036,https://assets.otherside.xyz/otherdeeds/518b74f87c099f3fb9d7a515afbf293b48c9ce53fe7a1439c3445a3dd55504c8.jpg,Mineral,Biogenic Swamp,1,Luster,2,,,,,,,Kinsoul,3,Rugged Pickaxe,6036,
6037,https://assets.otherside.xyz/otherdeeds/3b4942037610a2a9b8ea826f586a6732b5bd1d1a129f0e72a1b5a0f7ec24639e.jpg,Growth,Biogenic Swamp,3,Mycelium,2,Whisper,1,,,,,Runa,1,Monkey Barrel,6037,
6038,https://assets.otherside.xyz/otherdeeds/8f154a384e328a141dd390b560f12a150a816ff732436d79dbab4d68b98dc1d2.jpg,Harsh,Biogenic Swamp,2,Glacia,1,Omni,1,,,Psychosilk,2,,,,6038,
6039,https://assets.otherside.xyz/otherdeeds/f6e73fa2ca750621c4ba7898de4107c99ff9ab99b04ae855fbe1f714a0c8bd1c.jpg,Harsh,Biogenic Swamp,3,Glacia,1,,,,,Brimstone,1,Slushia,3,,6039,
6041,https://assets.otherside.xyz/otherdeeds/531d8d66ee109a7a34eb91a48f91a5a622fa41e6d4d3e22d07ae28b8dfd7ddf0.jpg,Harsh,Biogenic Swamp,1,Glacia,1,Petrified,1,Runa,2,,,,,Rugged Hammer,6041,5624
6042,https://assets.otherside.xyz/otherdeeds/58f565b8ed6c233937c3518bc3d91a47c6115b60aa939849bf615f6f13ec2927.jpg,Psychedelic,Biogenic Swamp,2,Shadow,1,,,Kinsoul,3,,,,,,6042,
6043,https://assets.otherside.xyz/otherdeeds/80730c09a9335b7f0eb20120c8bef143b3027e9c0ebf82c874525b40134146b9.jpg,Harsh,Biogenic Swamp,2,Bone,2,Brimstone,2,,,Lumileaf,1,Lunarian,3,,6043,
6044,https://assets.otherside.xyz/otherdeeds/2fc14c2dbec4a181cf7d16b43e0e25a747e222107722b6c52a069bbbae29a26f.jpg,Growth,Biogenic Swamp,3,Mystic,3,,,,,,,,,Magic Powder,6044,
6045,https://assets.otherside.xyz/otherdeeds/97300980b68405295291a43e6fe09a6a6a5c42795d9b1481ffd03b73f37b532b.jpg,Harsh,Biogenic Swamp,2,Glacia,2,Runa,2,,,,,,,Forged Shovel,6045,
6046,https://assets.otherside.xyz/otherdeeds/cb57095d2fcead5bad5e02de720136a29c3b87252d1c150c005646dbbadc5fde.jpg,Growth,Biogenic Swamp,1,Mystic,2,,,,,,,,,,6046,
6047,https://assets.otherside.xyz/otherdeeds/f6d5e01ae8d7701418a2c476ee50a082966458836f504b05b83ef38e9fa37e50.jpg,Harsh,Biogenic Swamp,2,Bone,1,,,,,,,Runa,2,,6047,
6049,https://assets.otherside.xyz/otherdeeds/50d51d77ca6f731eabc819d8260e592732bd35d9fb075c2b0ee262a41074f73d.jpg,Harsh,Biogenic Swamp,1,Glacia,1,Moldium,3,Whisper,1,Runa,3,,,Slime Juice,6049,
6050,https://assets.otherside.xyz/otherdeeds/b208c18a76708c40305a0a5b619ce5db8173c5ecb9a6e005bf5084e6582cf3d2.jpg,Volcanic,Biogenic Swamp,2,Obsidian,4,Kinsoul,1,,,Onyx,1,Petrified,1,,6050,
6051,https://assets.otherside.xyz/otherdeeds/1e6d880024e3039689747aa5a798fc5b13636bd41b2227147a2a97b11255a9cf.jpg,Decay,Biogenic Swamp,1,Plague,1,Bubonium,1,Rotworth,2,,,Luster,2,,6051,
6053,https://assets.otherside.xyz/otherdeeds/cb31426ec4ab2f48ac7a14446f61126d8e594ecb4eeca68799654424af12e683.jpg,Mineral,Biogenic Swamp,1,Spires,4,Oblivion,3,Opalia,1,,,Lumileaf,1,Rugged Shovel,6053,
6054,https://assets.otherside.xyz/otherdeeds/4d556b9912c5ce58501a3ac8dcb854b9474d6f61862bb998d5fca3a325d30040.jpg,Decay,Biogenic Swamp,2,Thornwood,2,Nocturna,1,Spikeweed,1,Moldium,1,,,,6054,
6056,https://assets.otherside.xyz/otherdeeds/a6ced91eae50a14d13ceecfa54849c25d95cd6e2a8970037d6c5fbc08e1d5743.jpg,Volcanic,Biogenic Swamp,1,Sulfuric,2,Psychosilk,2,,,,,Degradia,1,,6056,
6057,https://assets.otherside.xyz/otherdeeds/73ea140c25b7575b51a92c708cd64c945e70c22b143792038d0dd0a21cb0d036.jpg,Psychedelic,Biogenic Swamp,1,Mallow,4,,,,,Nether,3,Nether,3,Card from a Deck,6057,
6058,https://assets.otherside.xyz/otherdeeds/6fe566ae488646a13e8596750af747b2ae6a7f228fe511d824c386ee16279171.jpg,Harsh,Biogenic Swamp,1,Splinter,1,,,,,,,Psychosilk,1,,6058,
6059,https://assets.otherside.xyz/otherdeeds/7ee16d004a2e6aec9a0a192c5b3f5ebdce2b623e5a2e88ff0a482cf02d9fb210.jpg,Mineral,Biogenic Swamp,2,Biolume,2,Tantalite,2,Tantalite,3,Kinsoul,1,,,Relic Card,6059,
6060,https://assets.otherside.xyz/otherdeeds/1b8eb20fdd3f31e760789ad144c6b02426efa27b31644b6b602bbd5c420e113b.jpg,Mineral,Biogenic Swamp,1,Biolume,1,Bonestone,2,Nether,1,,,Psychosilk,3,,6060,
6061,https://assets.otherside.xyz/otherdeeds/3cc181818518bf6219e672809147419f17a1660c67f88db56f98f38a33320ef2.jpg,Harsh,Biogenic Swamp,2,Splinter,2,,,,,Bonestone,2,,,,6061,
6062,https://assets.otherside.xyz/otherdeeds/568bbd2a857dd508aab1ad0d8ad84e2114633b3fabbb4039669a6eebd9f181f7.jpg,Mineral,Biogenic Swamp,2,Luster,4,Luster,3,Bonestone,1,Lumileaf,2,Whisper,2,,6062,
6063,https://assets.otherside.xyz/otherdeeds/1c1dff2bc5c5a94fc09f6f1c42223a2333fb91d00a61beb31b4f6c5eaebcf50b.jpg,Harsh,Biogenic Swamp,1,Splinter,2,Spikeweed,1,Spikeweed,1,,,,,,6063,
6064,https://assets.otherside.xyz/otherdeeds/ce168fa53a42eb7219b1c0b32b8cf92841aa6ca7fce9bd22d50ca5fb274e9e35.jpg,Harsh,Biogenic Swamp,1,Wastes,4,Oblivion,3,,,Brimstone,1,Kinsoul,2,,6064,
6065,https://assets.otherside.xyz/otherdeeds/e987389c33fb826b978cc8aeeec784d00e978ed5a59832de835ed2425f4f5e79.jpg,Growth,Biogenic Swamp,1,Mystic,1,Lumileaf,1,,,,,,,,6065,
6066,https://assets.otherside.xyz/otherdeeds/d0ffa66aa9169e54c896d8fa9e3b93f8c75faa45c67bdc878ebbe7b7a0517ebc.jpg,Harsh,Biogenic Swamp,1,Wastes,2,Psychosilk,3,Nether,3,,,Luster,2,,6066,
6067,https://assets.otherside.xyz/otherdeeds/d4dac932fc3bf708989a27d4642610c628279611ee9dcc308e0d6a5836c28bc8.jpg,Spirit,Biogenic Swamp,3,Sky,1,Runa,2,,,,,,,,6067,
6068,https://assets.otherside.xyz/otherdeeds/5b25cddba26b0b1a2c83c91e37855d8687f8280311f261b48844a3c7ebb0a5fa.jpg,Harsh,Biogenic Swamp,1,Wastes,5,,,Psychosilk,1,,,Oblivion,2,,6068,
6069,https://assets.otherside.xyz/otherdeeds/79c8c26b8897bd45170751c4976b101f3ede7aea11062b202a5a74bd505f7588.jpg,Harsh,Biogenic Swamp,3,Wastes,1,,,Lumileaf,2,Kinsoul,2,,,Whale Statue,6069,
6070,https://assets.otherside.xyz/otherdeeds/17119a287ca133424a728cbc102830b297350571125011739b1c980e269ee0d9.jpg,Mineral,Biogenic Swamp,3,Luster,1,,,,,Luster,1,Fragmentia,2,,6070,
